,Loan_Id,Disbursed_Amount,Asset_Cost,ltv,Branch_Id,City_Code,State_Code_x,Postal_Code,Date_of_Birth,Employment_Type,DisbursalDate,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,Region_Code,State_Code_y,City_Name,Loan_Default,State_Code,State_Name
3958,3414,71817,87500,83.43,2,CT29,ST24,632001,6/10/1971,Self employed,10/29/2018,1,1,0,0,0,0,17,0,0yrs 2mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3959,3719,57353,67000,87.16,2,CT29,ST24,632001,2/13/1969,Self employed,12/9/2018,1,1,0,0,0,0,455,0,1yrs 4mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3960,3793,59259,76000,78.95,2,CT29,ST24,632001,4/14/1996,Salaried,10/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3961,4189,61797,72000,87.29,2,CT29,ST24,632001,7/19/1978,Self employed,8/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
3962,4328,74023,108175,69.24,2,CT29,ST24,632001,12/11/1986,Self employed,8/25/2018,1,1,0,0,0,0,578,0,1yrs 8mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3963,5119,70300,95800,74.82,2,CT29,ST24,632001,9/9/1986,Self employed,6/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3964,5626,56669,76500,75.82,2,CT29,ST24,632001,5/2/1978,Salaried,12/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3965,5779,61413,81376,76.8,2,CT29,ST24,632001,3/10/1973,Self employed,9/22/2018,1,1,0,0,0,0,845,0,4yrs 11mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3966,5821,64269,74000,88.65,2,CT29,ST24,632001,4/26/1994,Self employed,8/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3967,5910,55559,69350,81.9,2,CT29,ST24,632001,6/6/1977,Salaried,10/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3968,6716,58659,77000,77.92,2,CT29,ST24,632001,1/30/1990,Salaried,8/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3970,8180,59647,68000,89.71,2,CT29,ST24,632001,6/10/1996,Salaried,8/30/2018,1,1,0,0,0,0,738,0,1yrs 10mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
3971,8306,52803,67000,79.85,2,CT29,ST24,632001,10/5/1994,Salaried,8/29/2018,1,1,0,0,0,0,825,0,0yrs 7mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3972,8555,59902,72300,85.0,2,CT29,ST24,632001,6/23/1969,Salaried,10/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
3973,8867,75251,106000,72.17,2,CT29,ST24,632001,8/9/1993,Self employed,10/31/2018,1,1,0,0,0,0,569,1,0yrs 7mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3974,9846,55359,67000,83.73,2,CT29,ST24,632001,7/24/1989,Self employed,9/28/2018,1,1,0,0,0,0,584,1,0yrs 6mon,1,R3,ST24,Vellore,0,ST24,Tamil Nadu
3975,9912,52303,71500,74.13,2,CT29,ST24,632001,1/1/1982,Self employed,9/18/2018,1,1,0,0,0,0,763,0,1yrs 9mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3976,10292,60947,78446,79.04,2,CT29,ST24,632001,12/30/1990,Salaried,8/22/2018,1,1,0,0,0,0,344,0,3yrs 5mon,1,R3,ST24,Vellore,0,ST24,Tamil Nadu
3977,10720,64669,77500,84.52,2,CT29,ST24,632001,6/2/1970,Self employed,10/24/2018,1,1,0,0,0,0,729,0,3yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3978,10976,66539,79959,84.99,2,CT29,ST24,632001,6/15/1990,Salaried,9/16/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3979,11456,76751,93079,83.8,2,CT29,ST24,632001,4/13/1987,Self employed,10/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3980,12389,60800,73000,84.73,2,CT29,ST24,632001,5/5/1995,Self employed,10/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3981,12944,58259,78897,76.05,2,CT29,ST24,632001,5/8/1994,Salaried,10/25/2018,1,1,1,0,0,0,0,0,0yrs 0mon,1,R3,ST24,Vellore,0,ST24,Tamil Nadu
3982,14226,66169,78500,85.35,2,CT29,ST24,632001,11/18/1968,Self employed,10/27/2018,1,1,0,0,0,0,16,0,4yrs 7mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
3983,14255,65182,78000,85.0,2,CT29,ST24,632001,6/12/1984,Self employed,8/30/2018,1,1,0,0,0,0,708,0,1yrs 0mon,1,R3,ST24,Vellore,1,ST24,Tamil Nadu
3984,14472,70817,80398,89.55,2,CT29,ST24,632001,7/11/1990,Self employed,9/24/2018,1,1,0,0,0,0,657,1,1yrs 1mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3985,14947,78579,94000,84.57,2,CT29,ST24,632001,1/12/1980,Self employed,12/10/2018,1,1,0,0,0,0,810,0,2yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3986,15143,52003,77313,68.55,2,CT29,ST24,632001,1/1/1997,Salaried,10/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3987,15642,57759,78410,74.61,2,CT29,ST24,632001,1/16/1976,Salaried,10/22/2018,1,1,0,0,0,0,571,2,4yrs 11mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
3988,16451,46800,80000,59.31,2,CT29,ST24,632001,1/1/1976,Self employed,10/26/2018,1,1,0,0,0,0,300,0,1yrs 10mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3989,16462,72628,88000,84.64,2,CT29,ST24,632001,2/17/1987,Salaried,8/31/2018,1,1,0,0,0,0,738,0,3yrs 4mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3990,16954,63813,85000,76.0,2,CT29,ST24,632001,2/22/1985,Self employed,9/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3991,17739,59259,78553,76.38,2,CT29,ST24,632001,5/23/1959,Self employed,9/30/2018,1,1,0,0,0,0,300,1,9yrs 7mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3992,17801,56513,71530,81.08,2,CT29,ST24,632001,8/18/1989,Salaried,9/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3993,17834,69169,78000,89.74,2,CT29,ST24,632001,1/25/1993,Self employed,9/20/2018,1,1,0,0,0,0,763,0,1yrs 0mon,1,R3,ST24,Vellore,0,ST24,Tamil Nadu
3994,17890,83186,97000,87.11,2,CT29,ST24,632001,12/19/1987,Self employed,10/16/2018,1,1,0,0,0,0,656,0,1yrs 11mon,1,R3,ST24,Vellore,1,ST24,Tamil Nadu
3995,18374,79433,112300,72.13,2,CT29,ST24,632001,1/1/1963,Salaried,10/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3996,19932,59213,87000,69.54,2,CT29,ST24,632001,1/14/1984,Salaried,11/10/2018,1,1,0,0,0,0,825,0,1yrs 2mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
3997,20553,66609,79350,84.99,2,CT29,ST24,632001,2/25/1995,Self employed,9/16/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
3998,21039,65782,78800,84.9,2,CT29,ST24,632001,9/30/1993,Salaried,9/30/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
3999,21053,47849,63248,76.68,2,CT29,ST24,632001,2/14/1988,Self employed,9/22/2018,1,1,0,0,0,0,708,1,0yrs 7mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
4000,21360,94590,114000,84.74,2,CT29,ST24,632001,6/11/1975,Salaried,4/8/2018,1,1,0,0,0,0,673,0,2yrs 6mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4001,22573,58259,94464,62.46,2,CT29,ST24,632001,2/13/1982,Salaried,10/17/2018,1,1,0,0,0,0,378,0,5yrs 7mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
4002,22887,52303,68800,77.76,2,CT29,ST24,632001,5/8/1975,Salaried,8/20/2018,1,1,0,0,0,0,825,0,0yrs 8mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4003,23083,63555,74000,87.76,2,CT29,ST24,632001,8/7/1994,Salaried,10/18/2018,1,1,0,0,0,0,623,0,1yrs 7mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
4004,227,39894,68286,60.77,74,CT29,ST24,632001,1/1/1982,Salaried,5/9/2018,1,1,0,0,0,0,576,1,0yrs 6mon,0,R2,ST24,Vellore,0,ST24,Tamil Nadu
4005,1871,55013,71554,79.66,74,CT29,ST24,632001,10/1/1992,Self employed,8/24/2018,1,1,0,0,0,0,710,0,0yrs 7mon,1,R2,ST24,Vellore,0,ST24,Tamil Nadu
4006,2257,51553,70948,74.7,74,CT29,ST24,632001,5/5/1974,Salaried,10/10/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST24,Vellore,0,ST24,Tamil Nadu
4007,2414,46363,56116,89.99,74,CT29,ST24,632001,5/16/1991,Salaried,3/8/2018,1,1,0,0,0,0,825,0,0yrs 7mon,1,R2,ST24,Vellore,1,ST24,Tamil Nadu
4008,5971,53578,66035,83.29,74,CT29,ST24,632001,8/19/1996,Salaried,10/21/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST24,Vellore,0,ST24,Tamil Nadu
4009,6253,67882,88814,78.82,74,CT29,ST24,632001,12/9/1996,Salaried,8/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST24,Vellore,0,ST24,Tamil Nadu
4010,6329,52328,67982,79.43,74,CT29,ST24,632001,3/12/1961,Salaried,10/24/2018,1,1,0,0,0,0,634,0,15yrs 9mon,1,R2,ST24,Vellore,1,ST24,Tamil Nadu
4011,6977,49078,61628,82.75,74,CT29,ST24,632001,1/1/1968,Self employed,8/25/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST24,Vellore,1,ST24,Tamil Nadu
4012,8282,69123,88131,80.56,74,CT29,ST24,632001,8/10/1994,Self employed,11/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,1,R2,ST24,Vellore,0,ST24,Tamil Nadu
4013,9963,36439,50226,74.66,74,CT29,ST24,632001,4/10/1994,Salaried,8/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST24,Vellore,0,ST24,Tamil Nadu
4015,10630,40044,57739,73.61,74,CT29,ST24,632001,11/5/1989,Self employed,8/30/2018,1,1,0,0,0,0,699,0,2yrs 0mon,0,R2,ST24,Vellore,0,ST24,Tamil Nadu
4016,11924,28864,41428,74.83,74,CT29,ST24,632001,1/1/1987,Salaried,8/28/2018,1,1,0,0,0,0,797,0,2yrs 2mon,0,R2,ST24,Vellore,1,ST24,Tamil Nadu
4017,12502,46369,56116,87.32,74,CT29,ST24,632001,8/17/1994,Self employed,8/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R2,ST24,Vellore,1,ST24,Tamil Nadu
4018,13021,53078,62592,87.87,74,CT29,ST24,632001,1/1/1967,Self employed,8/22/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R2,ST24,Vellore,0,ST24,Tamil Nadu
4019,13887,56959,74515,77.43,74,CT29,ST24,632001,12/27/1982,Self employed,9/20/2018,1,1,0,0,0,0,708,0,3yrs 6mon,0,R2,ST24,Vellore,0,ST24,Tamil Nadu
4020,14378,53699,67513,82.95,74,CT29,ST24,632001,8/1/1972,Salaried,9/21/2018,1,1,0,0,0,0,377,0,5yrs 1mon,0,R2,ST24,Vellore,0,ST24,Tamil Nadu
4021,15325,43429,67010,68.65,74,CT29,ST24,632001,1/1/1995,Self employed,8/17/2018,1,1,0,0,0,0,709,0,0yrs 7mon,1,R2,ST24,Vellore,0,ST24,Tamil Nadu
4022,15702,40252,57295,74.88,74,CT29,ST24,632001,1/1/1989,Salaried,3/9/2018,1,1,0,0,0,0,710,0,0yrs 7mon,2,R2,ST24,Vellore,0,ST24,Tamil Nadu
4024,20329,51882,87835,62.62,74,CT29,ST24,632001,1/1/1983,Self employed,9/25/2018,1,1,0,0,0,0,300,0,9yrs 1mon,0,R2,ST24,Vellore,0,ST24,Tamil Nadu
4025,729,47273,75911,67.18,162,CT29,ST24,632001,3/18/1996,Salaried,8/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4026,3104,55575,68567,85.0,162,CT29,ST24,632001,9/19/1976,Self employed,10/23/2018,1,1,0,0,0,0,425,0,3yrs 3mon,0,R1,ST24,Vellore,1,ST24,Tamil Nadu
4027,7825,60847,69959,89.91,162,CT29,ST24,632001,12/24/1975,Salaried,9/14/2018,1,1,0,0,0,0,366,1,1yrs 10mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4028,8647,46395,67198,74.41,162,CT29,ST24,632001,7/19/1984,Self employed,10/26/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4029,18613,60713,70721,86.96,162,CT29,ST24,632001,3/10/1984,Salaried,10/31/2018,1,1,0,0,0,0,597,0,5yrs 1mon,3,R1,ST24,Vellore,0,ST24,Tamil Nadu
4030,18973,67382,72613,94.34,162,CT29,ST24,632001,6/2/1988,Salaried,10/31/2018,1,1,0,0,0,0,738,0,0yrs 6mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4031,3140,35275,65761,56.26,251,CT29,ST24,632001,10/1/1987,Self employed,8/16/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4032,5465,28529,65957,45.48,251,CT29,ST24,632001,8/17/1995,Self employed,8/29/2018,1,0,1,1,0,0,700,0,0yrs 3mon,1,R1,ST24,Vellore,1,ST24,Tamil Nadu
4033,5722,68817,189162,37.53,251,CT29,ST24,632001,2/1/1997,Self employed,10/27/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,1,ST24,Tamil Nadu
4034,6597,64526,85072,78.0,251,CT29,ST24,632001,4/19/1986,Salaried,10/15/2018,1,0,1,0,0,0,705,0,1yrs 4mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4035,7133,89955,141919,64.76,251,CT29,ST24,632001,10/1/1974,Self employed,11/9/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4036,11786,72807,115459,64.95,251,CT29,ST24,632001,10/12/1991,Self employed,9/14/2018,1,0,1,0,0,0,599,0,2yrs 11mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4037,14873,59847,92745,66.53,251,CT29,ST24,632001,1/26/1974,Salaried,9/28/2018,1,0,0,1,0,0,825,0,1yrs 1mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4038,16778,61101,79941,79.0,251,CT29,ST24,632001,9/30/1974,Self employed,9/26/2018,1,0,1,0,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4039,18594,52078,63782,84.66,251,CT29,ST24,632001,12/31/1976,Self employed,8/29/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,1,ST24,Tamil Nadu
4040,20022,65582,100775,67.18,251,CT29,ST24,632001,10/1/1994,Salaried,8/20/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4041,22009,47145,78344,62.54,251,CT29,ST24,632001,6/13/1984,Self employed,6/8/2018,1,0,0,1,0,0,0,0,0yrs 0mon,1,R1,ST24,Vellore,0,ST24,Tamil Nadu
4042,22273,56013,68768,84.34,251,CT29,ST24,632001,4/4/1984,Self employed,6/9/2018,1,0,1,1,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,1,ST24,Tamil Nadu
4043,22987,32541,77795,43.32,251,CT29,ST24,632001,10/1/1980,Self employed,7/9/2018,1,0,0,1,0,0,18,0,2yrs 11mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4044,308,55013,75248,75.75,255,CT29,ST24,632001,3/20/1995,Self employed,8/28/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,1,ST24,Tamil Nadu
4045,3831,44394,75015,59.99,255,CT29,ST24,632001,1/1/1992,Self employed,4/10/2018,1,1,0,0,0,0,836,0,1yrs 11mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4046,13063,69817,85370,84.34,255,CT29,ST24,632001,1/1/1988,Self employed,10/19/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4047,13500,64809,102139,66.58,255,CT29,ST24,632001,11/8/1993,Self employed,4/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4048,15509,42210,79097,55.63,255,CT29,ST24,632001,4/24/1996,Self employed,9/14/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4049,20686,92555,118833,79.94,255,CT29,ST24,632001,1/1/1978,Self employed,7/9/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R1,ST24,Vellore,0,ST24,Tamil Nadu
4050,601,71123,97120,74.14,34,CT29,ST24,632001,6/28/1971,Salaried,10/22/2018,1,0,0,0,1,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4051,918,51378,66314,78.87,34,CT29,ST24,632001,1/1/1981,Self employed,10/31/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
4052,1811,61213,73710,84.11,34,CT29,ST24,632001,1/1/1977,Self employed,10/20/2018,1,1,0,0,0,0,738,0,0yrs 9mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
4053,3381,55812,66533,85.0,34,CT29,ST24,632001,6/1/1972,Self employed,10/29/2018,1,1,0,0,0,0,542,1,1yrs 1mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4054,5125,52303,66758,80.89,34,CT29,ST24,632001,5/28/1961,Salaried,9/24/2018,1,0,0,1,0,0,711,1,1yrs 9mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4055,6988,73523,108257,69.19,34,CT29,ST24,632001,7/30/1994,Self employed,8/18/2018,1,1,0,0,0,0,738,0,0yrs 4mon,2,R3,ST24,Vellore,1,ST24,Tamil Nadu
4056,7646,38939,68783,57.43,34,CT29,ST24,632001,10/30/1994,Self employed,9/25/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4057,8076,58259,78226,75.42,34,CT29,ST24,632001,6/21/1997,Salaried,10/23/2018,1,0,0,1,0,0,0,0,0yrs 0mon,1,R3,ST24,Vellore,0,ST24,Tamil Nadu
4058,8245,48349,65368,74.96,34,CT29,ST24,632001,6/25/1959,Self employed,10/17/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4059,9059,53303,64837,84.83,34,CT29,ST24,632001,1/1/1963,Self employed,9/27/2018,1,1,0,0,0,0,354,1,2yrs 5mon,1,R3,ST24,Vellore,0,ST24,Tamil Nadu
4060,9367,50303,64659,80.42,34,CT29,ST24,632001,11/22/1990,Salaried,4/9/2018,1,1,0,0,0,0,796,0,2yrs 0mon,1,R3,ST24,Vellore,1,ST24,Tamil Nadu
4061,9769,38413,72677,55.45,34,CT29,ST24,632001,2/8/1990,Salaried,8/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4062,10424,67169,103371,66.75,34,CT29,ST24,632001,1/1/1992,Self employed,10/15/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
4063,12384,56759,67028,87.28,34,CT29,ST24,632001,2/16/1990,Self employed,9/17/2018,1,1,0,0,0,0,679,1,0yrs 9mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4064,14103,45849,62188,77.19,34,CT29,ST24,632001,11/4/1967,Self employed,8/29/2018,1,1,0,0,0,0,791,0,5yrs 1mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4065,15267,48145,73802,67.75,34,CT29,ST24,632001,1/20/1993,Salaried,8/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4066,16192,45349,67317,69.82,34,CT29,ST24,632001,4/27/1975,Self employed,8/18/2018,1,1,0,0,0,0,300,0,6yrs 10mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4067,16255,48049,65644,74.65,34,CT29,ST24,632001,2/21/1990,Self employed,10/22/2018,1,1,0,0,0,0,716,0,3yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4068,16356,49603,63300,81.04,34,CT29,ST24,632001,8/13/1968,Salaried,11/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4069,16480,43894,79030,56.31,34,CT29,ST24,632001,5/30/1993,Salaried,10/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4070,17400,55113,64217,88.92,34,CT29,ST24,632001,9/25/1989,Self employed,1/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,1,ST24,Tamil Nadu
4071,17928,139225,210000,69.05,34,CT29,ST24,632001,1/1/1985,Self employed,9/16/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4072,19041,44749,62189,74.61,34,CT29,ST24,632001,5/17/1970,Salaried,8/14/2018,1,1,0,0,0,0,749,0,2yrs 3mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4073,19110,52303,62371,86.58,34,CT29,ST24,632001,7/20/1987,Self employed,8/22/2018,1,0,0,1,0,0,815,0,0yrs 6mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4074,19968,62047,70692,89.97,34,CT29,ST24,632001,8/12/1997,Self employed,10/25/2018,1,1,0,0,0,0,825,0,0yrs 7mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4075,21299,49303,65565,77.79,34,CT29,ST24,632001,6/1/1976,Self employed,10/22/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R3,ST24,Vellore,0,ST24,Tamil Nadu
4076,21754,58013,69624,84.74,34,CT29,ST24,632001,2/20/1984,Self employed,10/21/2018,1,0,0,1,0,0,634,0,2yrs 4mon,7,R3,ST24,Vellore,1,ST24,Tamil Nadu
4077,3426,63213,75546,84.72,147,CT29,ST24,632001,1/1/1980,Salaried,10/25/2018,1,1,0,0,0,0,825,0,1yrs 11mon,2,R4,ST24,Vellore,1,ST24,Tamil Nadu
4078,3703,34839,63782,56.44,147,CT29,ST24,632001,1/1/1970,Self employed,10/17/2018,1,1,0,0,0,0,825,0,0yrs 6mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4079,6047,25229,48300,55.69,147,CT29,ST24,632001,2/14/1976,Salaried,9/8/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4080,10325,64569,82200,80.29,147,CT29,ST24,632001,1/1/1981,Self employed,9/17/2018,1,1,0,0,0,0,300,1,6yrs 10mon,0,R4,ST24,Vellore,1,ST24,Tamil Nadu
4081,10384,52078,67799,78.17,147,CT29,ST24,632001,1/1/1980,Salaried,10/16/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4082,12143,44949,58489,80.36,147,CT29,ST24,632001,1/1/1994,Salaried,9/29/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4083,13703,55259,76100,73.59,147,CT29,ST24,632001,1/9/1989,Salaried,9/27/2018,1,1,0,0,0,0,825,0,1yrs 6mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4084,15476,51803,66752,82.69,147,CT29,ST24,632001,6/20/1992,Salaried,9/21/2018,1,0,0,0,1,0,795,1,1yrs 7mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4085,15482,51040,79200,66.1,147,CT29,ST24,632001,2/8/1992,Salaried,8/10/2018,1,1,0,0,0,0,732,0,0yrs 4mon,1,R4,ST24,Vellore,0,ST24,Tamil Nadu
4086,355,56259,70009,81.42,146,CT29,ST24,632001,6/30/1995,Salaried,8/13/2018,1,1,0,0,0,0,15,0,0yrs 1mon,0,R4,ST24,Vellore,1,ST24,Tamil Nadu
4087,3002,57759,73961,79.1,146,CT29,ST24,632001,7/13/1996,Self employed,10/30/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4088,3432,52303,65998,80.31,146,CT29,ST24,632001,1/1/1971,Salaried,10/23/2018,1,1,0,0,0,0,654,2,2yrs 6mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4089,5555,36439,72158,51.28,146,CT29,ST24,632001,1/1/1983,Self employed,10/31/2018,1,1,0,0,0,0,673,0,2yrs 11mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4090,6239,61213,91149,69.12,146,CT29,ST24,632001,1/1/1980,Salaried,12/8/2018,1,1,0,0,0,0,300,1,5yrs 8mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4091,6608,51803,73710,71.23,146,CT29,ST24,632001,4/21/1993,Salaried,9/25/2018,1,0,0,1,0,0,0,0,0yrs 0mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4092,7361,58259,75866,77.77,146,CT29,ST24,632001,6/5/1966,Salaried,10/26/2018,1,1,0,0,0,0,590,0,0yrs 0mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4093,10632,70123,85525,84.19,146,CT29,ST24,632001,2/18/1976,Salaried,10/24/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
4094,11896,54759,73500,75.51,146,CT29,ST24,632001,1/1/1970,Self employed,9/20/2018,1,1,0,0,0,0,0,0,0yrs 0mon,0,R4,ST24,Vellore,0,ST24,Tamil Nadu
